Plot,Name
136-01-0015,Dichanthelium boscii
136-01-0015,Ruellia caroliniensis
136-01-0015,Ranunculus recurvatus var. recurvatus
136-01-0015,Cryptotaenia canadensis
136-01-0016,Celtis occidentalis
136-01-0016,Ligustrum sinense
136-01-0017,Ulmus americana var. americana
136-01-0017,Persicaria [hydropiperoides + punctata]
136-01-0018,Juniperus virginiana
136-01-0018,Scutellaria elliptica
136-01-0018,Viburnum rafinesqueanum
136-01-0018,Smilax glauca
136-01-0018,Prunella vulgaris
136-01-0019,Aesculus sylvatica
136-01-0019,Botrypus virginianus
136-01-0019,Ilex decidua
136-01-0019,Ulmus alata
136-01-0019,Smilax bona-nox var. bona-nox
136-01-0019,Rubus
136-01-0019,Ilex opaca
136-01-0019,Carex rosea
136-01-0019,Stellaria pubera
136-01-0019,Carex [sangamonensis + tribuloides]
136-01-0019,Ageratina altissima
136-01-0019,Ampelopsis glandulosa
136-01-0019,Platanus occidentalis var. occidentalis
136-01-0019,Ranunculus recurvatus var. recurvatus
136-01-0002,Sanicula canadensis
136-01-0002,Dioscorea polystachya
136-01-0002,Carex rosea
136-01-0002,Carex amphibola
136-01-0020,Styrax grandifolius
136-01-0020,Xanthorhiza simplicissima
136-01-0020,Liriodendron tulipifera var. tulipifera
136-01-0020,Quercus alba
136-01-0020,Sambucus canadensis
136-01-0020,Scleria oligantha
136-01-0020,Dioscorea villosa
136-01-0020,Ilex opaca
136-01-0020,Chasmanthium latifolium
136-01-0020,Nabalus serpentaria
136-01-0020,Elaeagnus pungens
136-01-0021,Lycopus
136-01-0021,Liquidambar styraciflua
136-01-0022,Magnolia grandiflora
136-01-0022,Quercus velutina
136-01-0022,Celtis occidentalis
136-01-0022,Sisyrinchium angustifolium
136-01-0022,Carex gracillima
136-01-0022,Quercus phellos
136-01-0003,Corylus americana
136-01-0003,Carex rosea
136-01-0003,Elymus hystrix
136-01-0003,Ulmus rubra
136-01-0003,Boehmeria cylindrica
136-01-0003,Bromus pubescens
136-01-0003,Liquidambar styraciflua
136-01-0003,Carex oxylepis
136-01-0003,Myosotis macrosperma
136-01-0004,Toxicodendron radicans var. radicans
136-01-0004,Lonicera japonica
136-01-0004,Fraxinus [americana + biltmoreana + smallii]
136-01-0004,Cryptotaenia canadensis
136-01-0004,Hedera helix var. helix
136-01-0004,Vinca minor
136-01-0004,Viola [affinis + sororia] 
136-01-0004,Platanus occidentalis var. occidentalis
136-01-0004,Liriope muscari
136-01-0004,Bignonia capreolata
136-01-0004,Cercis canadensis
136-01-0004,Ulmus alata
136-01-0004,Elaeagnus umbellata
136-01-0005,Muscadinia rotundifolia var. rotundifolia
136-01-0005,Myosotis macrosperma
136-01-0005,Celastrus orbiculatus
136-01-0005,Ilex opaca
136-01-0005,Quercus alba
136-01-0005,Solidago gigantea
136-01-0005,Nyssa sylvatica
136-01-0006,Asimina triloba
136-01-0006,Euonymus americanus
136-01-0006,Lespedeza cuneata
136-01-0006,Andersonglossum virginianum
136-01-0006,Aesculus sylvatica
136-01-0006,Lycopus
136-01-0006,Carex abscondita
136-01-0006,Benthamidia florida
136-01-0006,Hibiscus syriacus
136-01-0007,Boehmeria cylindrica
136-01-0007,Bignonia capreolata
136-01-0007,Hepatica americana
136-01-0007,Ranunculus abortivus
136-01-0007,Potentilla canadensis
136-01-0007,Callitriche heterophylla var. heterophylla
136-01-0007,Cryptotaenia canadensis
136-01-0007,Cardamine angustata
136-01-0008,Smilax bona-nox var. bona-nox
136-01-0008,Oxalis
136-01-0008,Lespedeza cuneata
136-01-0008,Muhlenbergia schreberi
136-01-0009,Galium aparine
136-01-0009,Smilax glauca
136-01-0009,Benthamidia florida
136-01-0009,Liriope muscari
136-01-0009,Amphicarpaea bracteata
136-01-0009,Carex radiata
136-01-0009,Ilex cornuta
136-01-0023,Dichanthelium boscii
136-01-0023,Ilex opaca
136-01-0023,Carex [sangamonensis + tribuloides]
136-01-0023,Solidago juncea
136-01-0023,Galium uniflorum
136-01-0023,Solidago [arguta + vaseyi]
136-01-0023,Lycopus
136-01-0023,Circaea canadensis
136-01-0023,Carex radiata
136-01-0023,Juncus coriaceus
136-01-0023,Carex caroliniana
136-01-0023,Glechoma hederacea
136-01-0023,Oxalis
136-01-0023,Chamaecrista nictitans var. nictitans
136-01-0024,Ranunculus recurvatus var. recurvatus
136-01-0024,Passiflora lutea
136-01-0024,Solidago canadensis var. hargeri
136-01-0024,Carex blanda
136-01-0024,Erechtites hieraciifolius
136-01-0024,Elymus hystrix
136-01-0024,Acer negundo var. negundo
136-01-0024,Carex planispicata
136-01-0024,Gonolobus suberosus var. suberosus
136-01-0024,Commelina virginica
136-01-0025,Commelina communis
136-01-0025,Carex planispicata
136-01-0025,Quercus rubra var. rubra
136-01-0025,Prunus serotina var. serotina
136-01-0025,Persicaria longiseta
136-01-0025,Ranunculus abortivus
136-01-0025,Carex kraliana
136-01-0025,Ranunculus recurvatus var. recurvatus
136-01-0025,Celtis occidentalis
136-01-0025,Vaccinium pallidum
136-01-0025,Uvularia sessilifolia
136-01-0026,Lespedeza cuneata
136-01-0026,Polystichum acrostichoides
136-01-0026,Morus rubra
136-01-0026,Acer rubrum
136-01-0026,Smilax glauca
136-01-0026,Galium circaezans
136-01-0026,Circaea canadensis
136-01-0026,Muscadinia rotundifolia var. rotundifolia
136-01-0026,Persicaria [hydropiperoides + punctata]
136-01-0026,Elaeagnus umbellata
136-01-0026,Passiflora lutea
136-01-0026,Ambrosia artemisiifolia
136-01-0026,Ranunculus abortivus
136-01-0027,Carex radiata
136-01-0027,Quercus rubra var. rubra
136-01-0027,Carex {c.f. hirtifolia}
136-01-0027,Maianthemum racemosum
136-01-0027,Viburnum prunifolium
136-01-0027,Scutellaria integrifolia
136-01-0027,Sisyrinchium angustifolium
136-01-0027,Elaeagnus umbellata
136-01-0027,Viburnum rafinesqueanum
136-01-0027,Circaea canadensis
136-01-0027,Carex rosea
136-01-0028,Persicaria punctata
136-01-0028,Elaeagnus pungens
136-01-0028,Smilax bona-nox var. bona-nox
136-01-0029,Smilax rotundifolia
136-01-0029,Pinus taeda
136-01-0029,Juniperus virginiana
136-01-0029,Uvularia perfoliata
136-01-0029,Celtis occidentalis
136-01-0029,Mitchella repens
136-01-0029,Euonymus alatus
136-01-0029,Aronia arbutifolia
136-01-0029,Dioscorea polystachya
136-01-0030,Sisyrinchium angustifolium
136-01-0030,Ophioglossum pycnostichum
136-01-0030,Carya tomentosa
136-01-0030,Rosa multiflora
136-01-0030,Galium aparine
136-01-0030,Liriodendron tulipifera var. tulipifera
136-01-0030,Fagus grandifolia var. caroliniana
136-01-0030,Quercus velutina
136-01-0031,Sceptridium biternatum
136-01-0031,Dichanthelium clandestinum
136-01-0031,Cinna arundinacea
136-01-0031,Solidago juncea
136-01-0031,Carex [sangamonensis + tribuloides]
136-01-0031,Ilex crenata
136-01-0031,Prunus caroliniana
136-01-0031,Solidago canadensis var. hargeri
136-01-0031,Amphicarpaea bracteata
136-01-0032,Festuca subverticillata
136-01-0032,Cinna arundinacea
136-01-0032,Sanicula canadensis
136-01-0032,Microstegium vimineum
136-01-0032,Quercus phellos
136-01-0032,Quercus rubra var. rubra
136-01-0032,Ilex decidua
136-01-0032,Glyceria striata var. striata
136-01-0033,Wisteria sinensis
136-01-0033,Viburnum rafinesqueanum
136-01-0033,Juglans nigra
136-01-0033,Carex [sangamonensis + tribuloides]
136-01-0033,Carex prasina
136-01-0034,Uvularia sessilifolia
136-01-0034,Impatiens capensis
136-01-0034,Athyrium asplenioides
136-01-0034,Ilex cornuta
136-01-0034,Ilex decidua
136-01-0034,Steironema ciliatum
136-01-0034,Allium
136-01-0035,Persicaria [hydropiperoides + punctata]
136-01-0035,Saururus cernuus
136-01-0035,Ranunculus abortivus
136-01-0035,Cryptotaenia canadensis
136-01-0035,Quercus rubra var. rubra
136-01-0035,Mikania scandens
136-01-0036,Dichanthelium [dichotomum + microcarpon]
136-01-0036,Carex {c.f. hirtifolia}
136-01-0036,Quercus pagoda
136-01-0036,Solidago canadensis var. hargeri
136-01-0036,Hedera helix var. helix
136-01-0036,Mitchella repens
136-01-0036,Rosa multiflora
136-01-0036,Ostrya virginiana
136-01-0036,Salvia lyrata
136-01-0036,Houstonia caerulea
136-01-0036,Hieracium venosum
136-01-0036,Sanicula smallii
136-01-0037,Galium circaezans
136-01-0037,Cercis canadensis
136-01-0037,Prunus serotina var. serotina
136-01-0037,Nyssa sylvatica
136-01-0037,Ambrosia artemisiifolia
136-01-0037,Sisyrinchium angustifolium
136-01-0037,Smilax glauca
136-01-0038,Ranunculus abortivus
136-01-0038,Muscadinia rotundifolia var. rotundifolia
136-01-0038,Carpinus caroliniana
136-01-0038,Ostrya virginiana
136-01-0038,Elaeagnus pungens
136-01-0039,Liriope muscari
136-01-0039,Asplenium platyneuron
136-01-0039,Carex caroliniana
136-01-0039,Vaccinium corymbosum
136-01-0040,Prunus serotina var. serotina
136-01-0040,Betula nigra
136-01-0040,Nandina domestica
136-01-0040,Prunus caroliniana
136-01-0040,Viburnum rafinesqueanum
136-01-0040,Smilax bona-nox var. bona-nox
136-01-0040,Quercus michauxii
136-01-0040,Phytolacca americana
136-01-0040,Pyrus calleryana
136-01-0040,Celastrus orbiculatus
136-01-0040,Euonymus fortunei
136-01-0041,Carpinus caroliniana
136-01-0041,Elaeagnus umbellata
136-01-0041,Carex radiata
136-01-0041,Prunus serotina var. serotina
136-01-0041,Hibiscus syriacus
136-01-0041,Carex debilis
136-01-0041,Corylus americana
136-01-0041,Ilex decidua
136-01-0041,Liriope muscari
136-01-0041,Benthamidia florida
136-01-0042,Rubus
136-01-0042,Liriodendron tulipifera var. tulipifera
136-01-0042,Carex amphibola
136-01-0042,Persicaria [hydropiperoides + punctata]
136-01-0042,Boehmeria cylindrica
136-01-0042,Clematis virginiana
136-01-0042,Commelina communis
136-01-0042,Platanus occidentalis var. occidentalis
136-01-0042,Elaeagnus umbellata
136-01-0042,Ilex opaca
136-01-0043,Athyrium asplenioides
136-01-0043,Dioscorea polystachya
136-01-0043,Nyssa sylvatica
136-01-0043,Ilex verticillata
136-01-0043,Gelsemium sempervirens
136-01-0044,Lonicera japonica
136-01-0044,Ostrya virginiana
136-01-0044,Juniperus virginiana
136-01-0044,Epifagus virginiana
136-01-0044,Quercus velutina
136-01-0044,Xanthorhiza simplicissima
136-01-0044,Nyssa sylvatica
136-01-0044,Carex debilis
136-01-0044,Benthamidia florida
136-01-0044,Toxicodendron radicans var. radicans
136-01-0044,Carya cordiformis
136-01-0044,Carex blanda
136-01-0044,Galium circaezans
136-01-0044,Hamamelis virginiana var. virginiana
136-01-0044,Carex rosea
136-01-0044,Viola [affinis + sororia] 
136-01-0045,Carya tomentosa
136-01-0045,Rubus
136-01-0045,Galium triflorum
136-01-0045,Aesculus sylvatica
136-01-0045,Quercus velutina
136-01-0045,Ophioglossum pycnostichum
136-01-0045,Carex bromoides
136-01-0045,Carex [sangamonensis + tribuloides]
136-01-0045,Prunus serotina var. serotina
136-01-0045,Carex amphibola
136-01-0046,Carex debilis
136-01-0046,Acer floridanum
136-01-0046,Lactuca
136-01-0046,Polystichum acrostichoides
136-01-0046,Pinus taeda
136-01-0046,Ligustrum sinense
136-01-0046,Liriodendron tulipifera var. tulipifera
136-01-0046,Erechtites hieraciifolius
136-01-0046,Pilea pumila
136-01-0046,Athyrium asplenioides
136-01-0046,Allium
136-01-0047,Oxalis
136-01-0047,Poa compressa
136-01-0047,Viola [affinis + sororia] 
136-01-0047,Hedera helix var. helix
136-01-0047,Solidago gigantea
136-01-0047,Amphicarpaea bracteata
136-01-0047,Citrus trifoliata
136-01-0047,Myosotis macrosperma
136-01-0047,Euonymus fortunei
136-01-0047,Ranunculus recurvatus var. recurvatus
136-01-0047,Symphoricarpos orbiculatus
136-01-0047,Carya pallida
136-01-0047,Dioscorea villosa
136-01-0047,Juglans nigra
136-01-0047,Carex pigra
136-01-0047,Chionanthus virginicus
136-01-0047,Acer palmatum
136-01-0047,Prunus speciosa
136-01-0047,Ilex cornuta
136-01-0048,Solanum carolinense var. carolinense
136-01-0048,Carex rosea
136-01-0048,Muscadinia rotundifolia var. rotundifolia
136-01-0049,Murdannia keisak
136-01-0049,Dichanthelium clandestinum
136-01-0049,Commelina virginica
136-01-0049,Campsis radicans
136-01-0049,Solidago nemoralis var. nemoralis
136-01-0049,Quercus nigra
136-01-0049,Mitchella repens
136-01-0049,Dichanthelium boscii
136-01-0050,Quercus velutina
136-01-0050,Gonolobus suberosus var. suberosus
136-01-0050,Saururus cernuus
136-01-0050,Carex [sangamonensis + tribuloides]
136-01-0050,Clematis virginiana
136-01-0050,Potentilla indica
136-01-0051,Galium circaezans
136-01-0051,Celtis occidentalis
136-01-0051,Quercus rubra var. rubra
136-01-0051,Quercus alba
136-01-0051,Vitis [baileyana + simpsonii + vulpina]
136-01-0051,Celastrus orbiculatus
136-01-0051,Cercis canadensis
136-01-0051,Rosa multiflora
136-01-0051,Benthamidia florida
136-01-0051,Galium uniflorum
136-01-0051,Viburnum rafinesqueanum
136-01-0051,Sisyrinchium angustifolium
136-01-0051,Juncus effusus ssp. solutus
136-01-0051,Glyceria striata var. striata
136-01-0051,Chasmanthium latifolium
136-01-0051,Ornithogalum nutans
136-01-0051,Thalictrum thalictroides
136-01-0051,Oxydendrum arboreum
136-01-0051,Ranunculus abortivus
136-01-0051,Carex crinita
136-01-0051,Leersia virginica
136-01-0051,Sanicula canadensis
136-01-0051,Cinna arundinacea
136-01-0051,Ligustrum lucidum
136-01-0051,Morus rubra
136-01-0052,Glyceria striata var. striata
136-01-0052,Quercus lyrata
136-01-0052,Impatiens capensis
136-01-0052,Persicaria [hydropiperoides + punctata]
136-01-0052,Vaccinium elliottii
136-01-0053,Sanicula canadensis
136-01-0053,Hedera helix var. helix
136-01-0053,Athyrium asplenioides
136-01-0053,Osmunda spectabilis
136-01-0053,Sambucus canadensis
136-01-0053,Fagus grandifolia var. caroliniana
136-01-0053,Ilex verticillata
136-01-0053,Prunus serotina var. serotina
136-01-0053,Hexastylis minor
136-01-0053,Potentilla indica
136-01-0053,Aronia arbutifolia
136-01-0053,Perilla frutescens
136-01-0053,Ilex cornuta
136-01-0053,Polystichum acrostichoides
136-01-0053,Carex abscondita
136-01-0053,Nandina domestica
136-01-0053,Elaeagnus pungens
136-01-0053,Celtis laevigata
136-01-0054,Ophioglossum pycnostichum
136-01-0054,Thalictrum thalictroides
136-01-0054,Danthonia spicata
136-01-0054,Benthamidia florida
136-01-0054,Juniperus virginiana
136-01-0054,Carya ovata
136-01-0054,Carex debilis
136-01-0054,Carex amphibola
141-01-0015,Diospyros virginiana
141-01-0015,Piptochaetium avenaceum
141-01-0015,Arisaema [pusillum + quinatum + triphyllum]
141-01-0015,Chimaphila maculata
141-01-0016,Galium obtusum
141-01-0016,Vaccinium stamineum
141-01-0017,Sassafras albidum
141-01-0017,Hypericum hypericoides
141-01-0017,Goodyera pubescens
141-01-0017,Asplenium platyneuron
141-01-0017,Quercus montana
141-01-0017,Tilia americana
141-01-0018,Bromus nottowayanus
141-01-0018,Hieracium venosum
141-01-0018,Lilium michauxii
141-01-0018,Asimina triloba
141-01-0018,Ilex ambigua
141-01-0018,Galium aparine
141-01-0018,Andersonglossum virginianum
141-01-0019,Microstegium vimineum
141-01-0019,Sanicula canadensis
141-01-0019,Agrimonia parviflora
141-01-0019,Schisandra glabra
141-01-0002,Carex amphibola
141-01-0002,Chrysogonum [repens + virginianum]
141-01-0002,Ligustrum sinense
141-01-0002,Vaccinium stamineum
141-01-0002,Benthamidia florida
141-01-0020,Danthonia sericea
141-01-0020,Uvularia perfoliata
141-01-0020,Hexastylis minor
141-01-0020,Diospyros virginiana
141-01-0022,Magnoliophyta {Unknown}
141-01-0022,Diospyros virginiana
141-01-0022,Maianthemum racemosum
141-01-0023,Arisaema [pusillum + quinatum + triphyllum]
141-01-0023,Galium circaezans
141-01-0023,Lespedeza procumbens
141-01-0023,Asimina triloba
141-01-0023,Chamaelirium luteum
141-01-0024,Quercus rubra var. rubra
141-01-0003,Chionanthus virginicus
141-01-0003,Rubus
141-01-0003,Hypericum hypericoides
141-01-0003,Benthamidia florida
141-01-0031,Carya glabra
141-01-0031,Rubus pensilvanicus
141-01-0031,Agrimonia parviflora
141-01-0031,Botrypus virginianus
141-01-0031,Nephroia carolina
141-01-0031,Ulmus americana var. americana
141-01-0031,Galium circaezans
141-01-0032,Ostrya virginiana
141-01-0032,Polystichum acrostichoides
141-01-0032,Smilax glauca
141-01-0032,Sanicula canadensis
141-01-0032,Quercus nigra
141-01-0032,Agrimonia pubescens
141-01-0033,Quercus phellos
141-01-0033,Nephroia carolina
141-01-0034,Chrysogonum [repens + virginianum]
141-01-0034,Quercus nigra
141-01-0034,Smilax rotundifolia
141-01-0034,Quercus rubra var. rubra
141-01-0034,Juniperus virginiana
141-01-0034,Podophyllum peltatum
141-01-0034,Hypericum nudiflorum
141-01-0037,Potentilla indica
141-01-0037,Quercus rubra var. rubra
141-01-0037,Carya tomentosa
141-01-0004,Poaceae
141-01-0004,Smilax
141-01-0004,Chaerophyllum procumbens var. procumbens
141-01-0004,Nabalus serpentaria
141-01-0005,Bignonia capreolata
141-01-0005,Galium uniflorum
141-01-0005,Lilium michauxii
141-01-0052,Goodyera pubescens
141-01-0006,Euonymus americanus
141-01-0006,Poa autumnalis
141-01-0006,Ulmus rubra
141-01-0006,Nabalus altissimus
141-01-0006,Magnoliophyta {Unknown}
141-01-0007,Botrypus virginianus
141-01-0007,Solidago [puberula + pulverulenta]
141-01-0007,Danthonia spicata
141-01-0007,Actaea racemosa
141-01-0007,Celtis laevigata
141-01-0007,Epifagus virginiana
141-01-0008,Galium aparine
141-01-0008,Prunus serotina var. serotina
141-01-0008,Smilax bona-nox var. bona-nox
070-09-0101,Nyssa sylvatica
070-09-0101,Scleria oligantha
070-09-0101,Parthenocissus quinquefolia
070-09-0101,Smilax bona-nox var. bona-nox
070-09-0101,Morus rubra
070-09-0101,Polystichum acrostichoides
070-09-0101,Ostrya virginiana
070-09-0101,Tilia americana var. caroliniana
070-09-0120,Carex pensylvanica
070-09-0120,Tipularia discolor
070-09-0120,Athyrium asplenioides
070-09-0120,Carex
070-09-0120,Polystichum acrostichoides
070-09-0120,Rhododendron catawbiense
070-09-0120,Endodeca serpentaria
070-09-0162,Sassafras albidum
070-09-0162,Viburnum prunifolium
004-01-0146,Arundinaria [gigantea + tecta]
004-01-0146,Chimaphila maculata
004-01-0146,Isoetes melanopoda ssp. silvatica
004-01-0146,Juniperus virginiana
004-01-0146,Lygodium palmatum
004-01-0146,Medeola virginiana
004-01-0146,Parthenocissus quinquefolia
004-01-0146,Rhynchospora glomerata
058-01-0005,Sassafras albidum
058-01-0005,Maianthemum racemosum
058-01-0005,Ligusticum canadense
058-01-0005,Vaccinium
058-01-0034,Uvularia perfoliata
058-01-0034,Quercus falcata
058-01-0034,Benthamidia florida
058-02-0044,Asplenium platyneuron
058-02-0044,Polystichum acrostichoides
058-02-0044,Smilax bona-nox var. bona-nox
058-02-0044,Solidago
058-02-0044,Poaceae
058-02-0044,Campsis radicans
058-02-0044,Vaccinium stamineum
058-02-0044,Viburnum [carolinianum + dentatum]
058-02-0044,Ulmus rubra
